user_id,user_paid,Year,Month,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
478800,0,2023,2,23-Feb,onboarded,NULL,23-Mar,United States of America,friend,I want to become a data scientist.,Data analysis and data visualization
478831,0,2023,2,23-Feb,onboarded,NULL,23-Feb,United Kingdom,linkedin,I want to become a data scientist.,Data analysis and data visualization
478854,1,2023,2,23-Feb,onboarded,annual,23-Mar,United States of America,other,NULL,Introduction to the world of data and data science
478956,1,2023,2,23-Feb,onboarded,monthly,23-Feb,India,twitter,NULL,Introduction to the world of data and data science
479048,1,2023,2,23-Feb,onboarded,annual,23-Feb,United Kingdom,facebook,NULL,Introduction to the world of data and data science
479150,1,2023,2,23-Feb,onboarded,monthly,23-Mar,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
479193,1,2023,2,23-Feb,onboarded,monthly,23-Feb,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
479260,1,2023,2,23-Feb,onboarded,annual,23-Feb,India,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
479276,1,2023,2,23-Feb,onboarded,annual,23-Feb,Nigeria,google,NULL,Introduction to the world of data and data science
479349,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,I want to earn a higher salary.,Business analysis
479353,1,2023,2,23-Feb,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
479372,1,2023,2,23-Feb,onboarded,monthly,23-Feb,Philippines,facebook,I want to become a data scientist.,Data analysis and data visualization
479391,1,2023,2,23-Feb,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
479485,0,2023,2,23-Feb,onboarded,NULL,23-Feb,Germany,friend,I want to join an industry-leading company.,Machine and deep learning
479498,1,2023,2,23-Feb,onboarded,annual,23-Feb,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
479504,1,2023,2,23-Feb,onboarded,annual,23-Feb,Vietnam,facebook,I want to earn a higher salary.,Business analysis
479537,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,google,I want to join an industry-leading company.,Machine and deep learning
479558,1,2023,3,23-Mar,onboarded,annual,23-Mar,Egypt,linkedin,I want to join an industry-leading company.,Machine and deep learning
479573,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
479574,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
479580,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,NULL,Introduction to the world of data and data science
479607,1,2023,3,23-Mar,onboarded,annual,23-Mar,Malaysia,youtube,NULL,Introduction to the world of data and data science
479981,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
480099,1,2023,3,23-Mar,onboarded,annual,23-May,Philippines,linkedin,I want to earn a higher salary.,Business analysis
480248,0,2023,3,23-Mar,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
480532,1,2023,3,23-Mar,onboarded,annual,23-Mar,United Kingdom,youtube,Other,Specialized advanced topics
480615,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,linkedin,I want to earn a higher salary.,Business analysis
480655,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
480663,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,google,I want to join an industry-leading company.,Machine and deep learning
480685,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
481147,1,2023,3,23-Mar,onboarded,annual,23-Apr,Philippines,linkedin,I want to join an industry-leading company.,Machine and deep learning
481795,1,2023,3,23-Mar,onboarded,annual,23-Mar,Czech Republic,youtube,NULL,Introduction to the world of data and data science
481898,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United Kingdom,instagram,I want to improve my data skills.,Introduction to the world of data and data science
481980,1,2023,3,23-Mar,onboarded,annual,23-May,Pakistan,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
482010,0,2023,3,23-Mar,onboarded,NULL,23-Mar,Australia,google,NULL,Introduction to the world of data and data science
482034,1,2023,3,23-Mar,onboarded,quarterly,23-Apr,Nigeria,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
482290,1,2023,3,23-Mar,onboarded,annual,23-Mar,Brazil,youtube,NULL,Introduction to the world of data and data science
482848,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
482982,1,2023,3,23-Mar,onboarded,lifetime,23-Mar,Bulgaria,multiple_sources,NULL,Introduction to the world of data and data science
483339,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
483659,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United Kingdom,instagram,I want to join an industry-leading company.,Machine and deep learning
483925,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
483932,0,2023,3,23-Mar,onboarded,NULL,23-Mar,South Africa,google,I want to earn a higher salary.,Business analysis
484428,0,2023,3,23-Mar,onboarded,NULL,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
484804,1,2023,3,23-Mar,onboarded,annual,23-Mar,United Kingdom,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
484842,1,2023,3,23-Mar,onboarded,annual,23-Apr,India,youtube,I want to become a data scientist.,Data analysis and data visualization
484881,1,2023,3,23-Mar,onboarded,annual,23-Mar,Colombia,youtube,NULL,Introduction to the world of data and data science
485840,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Saudi Arabia,linkedin,I want to join an industry-leading company.,Machine and deep learning
486037,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
486414,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
486523,1,2023,3,23-Mar,onboarded,quarterly,23-Mar,India,youtube,I want to join an industry-leading company.,Machine and deep learning
486604,1,2023,3,23-Mar,onboarded,annual,23-Mar,Poland,youtube,NULL,Introduction to the world of data and data science
486736,1,2023,3,23-Mar,onboarded,annual,23-Mar,South Korea,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
487565,1,2023,3,23-Mar,not-onboarded,annual,NULL,Angola,linkedin,NULL,NULL
487592,1,2023,3,23-Mar,onboarded,quarterly,23-Mar,India,multiple_sources,NULL,Introduction to the world of data and data science
488122,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to become a data scientist.,Data analysis and data visualization
488323,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,multiple_sources,NULL,Introduction to the world of data and data science
488343,1,2023,3,23-Mar,onboarded,annual,23-Mar,United Kingdom,google,I want to join an industry-leading company.,Machine and deep learning
488416,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
488474,1,2023,3,23-Mar,onboarded,annual,23-Mar,Italy,instagram,I want to become a data scientist.,Data analysis and data visualization
488477,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
489222,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Egypt,multiple_sources,I want to earn a higher salary.,Business analysis
489300,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,friend,NULL,NULL
489305,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
489368,1,2023,3,23-Mar,onboarded,annual,23-Mar,Vietnam,multiple_sources,NULL,Introduction to the world of data and data science
489468,1,2023,3,23-Mar,onboarded,annual,23-Mar,Nigeria,instagram,I want to join an industry-leading company.,Machine and deep learning
489611,1,2023,3,23-Mar,onboarded,annual,23-May,India,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
489801,0,2023,3,23-Mar,onboarded,NULL,23-Mar,Germany,youtube,NULL,Introduction to the world of data and data science
489879,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,youtube,NULL,Introduction to the world of data and data science
489973,1,2023,3,23-Mar,onboarded,annual,23-Mar,Brazil,google,NULL,Introduction to the world of data and data science
490287,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Norway,friend,I want to join an industry-leading company.,Machine and deep learning
490310,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
490581,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Canada,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
490645,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
490646,1,2023,3,23-Mar,onboarded,annual,23-Mar,Germany,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
490648,1,2023,3,23-Mar,onboarded,annual,23-Mar,Canada,facebook,NULL,Introduction to the world of data and data science
490652,0,2023,3,23-Mar,onboarded,NULL,23-Mar,Australia,linkedin,I want to join an industry-leading company.,Machine and deep learning
490754,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,facebook,I want to become a data scientist.,Data analysis and data visualization
490950,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,youtube,NULL,Introduction to the world of data and data science
491183,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
491365,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,google,I want to become a data scientist.,Data analysis and data visualization
491597,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,NULL,Introduction to the world of data and data science
491618,1,2023,3,23-Mar,onboarded,annual,23-Mar,France,youtube,NULL,Introduction to the world of data and data science
491840,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
492224,1,2023,3,23-Mar,onboarded,monthly,23-Mar,South Africa,friend,I want to improve my data skills.,Introduction to the world of data and data science
492312,1,2023,3,23-Mar,onboarded,annual,23-Mar,Kenya,youtube,I want to improve my data skills.,Introduction to the world of data and data science
492615,1,2023,3,23-Mar,onboarded,annual,23-Mar,United Kingdom,facebook,I want to join an industry-leading company.,Machine and deep learning
492869,0,2023,3,23-Mar,onboarded,NULL,23-Mar,United States of America,google,NULL,Introduction to the world of data and data science
493209,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,instagram,I want to earn a higher salary.,Business analysis
493296,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,instagram,NULL,Introduction to the world of data and data science
493332,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Bosnia and Herzegovina,google,I want to become a data scientist.,Data analysis and data visualization
493343,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,linkedin,NULL,Introduction to the world of data and data science
493723,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
493781,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
493914,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
493923,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
494199,1,2023,3,23-Mar,onboarded,annual,23-Mar,Canada,facebook,I want to earn a higher salary.,Business analysis
494504,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
494524,1,2023,3,23-Mar,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
494682,1,2023,3,23-Mar,onboarded,annual,23-Mar,Mexico,youtube,I want to earn a higher salary.,Business analysis
494870,0,2023,3,23-Mar,onboarded,NULL,23-Mar,Canada,youtube,I want to improve my data skills.,Introduction to the world of data and data science
494890,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
494927,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
494961,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
495071,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,google,NULL,Introduction to the world of data and data science
495307,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Canada,youtube,NULL,Introduction to the world of data and data science
495407,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,instagram,I want to join an industry-leading company.,Machine and deep learning
495474,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Vietnam,youtube,NULL,Introduction to the world of data and data science
495483,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
495825,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
496022,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,google,I want to improve my data skills.,Introduction to the world of data and data science
496079,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
